TestLevelId,SystemUnixTimeStamp,SecondsSinceStart,ActionLatency,ActionType,Hand,PanelPage,TeleportPoint,GrabItem,PBCode,PBOrderSuccess,PBOrderSuccessDuration,FailedAttemptItem,BasculePlacedItem,BasculeAttemptNumber,BasculeSuccess,TablePlacedItem,TableAttemptNumber,TableSuccess,PlacedTile,PlacedTileSlot,PlacedSlotAttempt,PlacedTileSuccess,PlacedTileSlotSuccess,PlacedTrinket,PlacedShelfSlot,PlacedShelfAttempt,TrinketSuccessCondition,CurtainButton,RobotButton,RobotButtonAttempt,RobotLightSuccess,ButtonDegree,DiceButton,DiceButtonSuccess,ATCCodeSucceessDuration,NavigationPoint,NavigationDuration,NavigationReset,FailedAttemptCode,PasswordButton,PasswordSuccess,RevealedPassword,TowerIDColor,TowerIDDigit1,TowerIDDigit2,TowerIDLetter
68,1654525803233,490.472839,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.329224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803244,490.483917,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.235809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803255,490.494843,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.263893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803266,490.506073,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.037766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803277,490.516968,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.227989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803288,490.528076,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.372353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803299,490.539337,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.641533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803310,490.550446,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.549561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803321,490.561493,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.384743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803332,490.572693,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.269478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803343,490.58374,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.231293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803354,490.594604,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.223022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803366,490.606018,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,2.143005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803377,490.617218,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.865494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803388,490.628235,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.588326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803399,490.639404,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.378418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803411,490.650848,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.302067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803421,490.661591,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.046535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803432,490.672485,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.382484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803444,490.683807,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.069542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803454,490.694702,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.005859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803466,490.706146,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,0.91478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803477,490.71698,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,1.070599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803488,490.728027,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,0.84063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803499,490.739197,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,0.465088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803510,490.750397,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,0.45887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803521,490.761536,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,0.237385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525803532,490.772675,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,2,0.322796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804538,491.778717,1006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804543,491.783142,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804554,491.794281,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.084015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804565,491.80545,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804576,491.816498,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.508972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804587,491.827576,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.577576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804598,491.838745,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.446533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804610,491.850006,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.434143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804621,491.861023,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.266052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804632,491.872131,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.115906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804643,491.883118,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.09726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804654,491.894165,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.884644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804665,491.905334,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.90448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804676,491.916443,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.187561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804687,491.92746,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.341736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804699,491.938812,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.334381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804710,491.94986,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.327362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804721,491.960968,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.139282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804732,491.972229,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.844971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804743,491.983063,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.808258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804754,491.994354,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.834961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804765,492.005219,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.325256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804776,492.016479,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.617645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804787,492.027496,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.407898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804798,492.038513,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804809,492.049652,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.071442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804821,492.061005,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.885681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804832,492.07193,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.851135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804843,492.08313,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.880798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804854,492.09433,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.827362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804865,492.105408,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.133881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804876,492.116425,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.487518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804887,492.127502,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.537598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804898,492.138489,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.587708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804909,492.149536,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.210876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804921,492.16095,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.892181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804932,492.171997,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.469116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804943,492.182953,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.333038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804954,492.194092,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.086739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804965,492.205231,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.266724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804976,492.216461,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.11496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804987,492.227692,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525804998,492.238586,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.324585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805009,492.249542,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-1.196045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805021,492.260834,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.342865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805032,492.271912,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.163605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805043,492.282898,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.132057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805054,492.294006,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.318405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805065,492.305176,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.139893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805076,492.316345,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.063766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805087,492.327393,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805098,492.338562,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.443481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805109,492.349518,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.48291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805121,492.361023,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,-0.311798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805132,492.372009,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.014854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805143,492.382874,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.13308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805154,492.394135,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.474007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805165,492.405029,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.426056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805176,492.416351,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.654503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805187,492.427399,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.534119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805198,492.438385,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.781479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805209,492.449615,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.681183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525805221,492.460876,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,2,0.931526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806039,493.278809,818,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806042,493.282501,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806053,493.293579,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.729248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806064,493.304657,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.650391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806075,493.315674,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.929718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806086,493.326782,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.856903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806098,493.337891,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.830048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806109,493.349182,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.716248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806120,493.360291,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.892883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806131,493.371399,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.097504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806142,493.382355,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.154358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806153,493.393646,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.452362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806164,493.404602,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.168457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806176,493.415833,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.077484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806187,493.42688,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.097107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806198,493.437958,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-2.058258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806209,493.449066,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.964142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806220,493.460297,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.553131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806231,493.471436,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.194824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806242,493.4823,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.092712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806253,493.493561,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.203064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806264,493.504669,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.49881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806275,493.515686,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.641968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806287,493.526855,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.696045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806298,493.537964,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.517395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806309,493.548981,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.320129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806320,493.560242,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.223053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806331,493.571198,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-0.879547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806342,493.582428,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.160706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806353,493.593384,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.254517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806364,493.604523,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.388367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806375,493.615631,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,2,-1.517151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806387,493.626801,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,-1.61676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806398,493.637878,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,-1.674683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806409,493.649139,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,-1.36618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806420,493.660248,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,-0.86615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806431,493.671295,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,-0.39505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1654525806442,493.682465,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,10,1,-0.167114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
